name,id,cot_type,servertime
ICAO-A0A8DA,39772990,a-n-A-C-F-m,201705072015
A38E11,39691728,a-n-A-C-F-m,201705071710
A836FB,39681731,a-n-A-C-F-m,201705071700
ICAO-AAABF6,39719713,a-n-A-C-F-m,201705071730
A96BA2,39695492,a-n-A-C-F-m,201705071710
AA8B40,39699253,a-n-A-C-F-m,201705071715
ICAO-A16C3A,39776721,a-n-A-C-F-m,201705072125
A84D62,39756194,a-n-A-C-F-m,201705071805
A87904,39706044,a-n-A-C-F-m,201705071720
A4337C,39734700,a-n-A-C-F-m,201705071755
AD9712,39704194,a-n-A-C-F-m,201705071720
C06A39,39681675,a-n-A-C-F-m,201705071700
ICAO-400580,39778692,a-n-A-C-F,201705072235
AD8BED,39734261,a-n-A-C-F-m,201705071750
A84D62,39750587,a-n-A-C-F-m,201705071800
ICAO-06A0F9,39789491,a-n-A-C-F,201705080805
E80244,39681427,a-n-A-C-F-m,201705071700
A7FED0,39697414,a-n-A-C-F-m,201705071715
ICAO-398904,39771765,a-n-A-C-F,201705071955
C01EF7,39760139,a-n-A-C-F-m,201705071805
ICAO-AA6B9D,39773334,a-n-A-C-F-m,201705072020
A71EFA,39680637,a-n-A-C-F-m,201705071700
ICAO-AD2445,39772420,a-n-A-C-F-m,201705072010
ABA7B0,39666472,a-n-A-C-F-m,201705071650
A2DCEE,39723657,a-n-A-C-F-m,201705071740
A7ED31,39675852,a-n-A-C-F-m,201705071655
AD846F,39755087,a-n-A-C-F-m,201705071800
42423F,39663422,a-n-A-C-F-m,201705071645
ICAO-A6FF58,39791138,a-n-A-C-F-s,201705080835
AD734A,39722336,a-n-A-C-F-m,201705071735
ICAO-C0080A,39767853,a-n-A-C-F,201705071905
AA60AF,39710653,a-n-A-C-F-m,201705071725
A98ED9,39711830,a-n-A-C-F-m,201705071725
A48681,39690587,a-n-A-C-F-m,201705071710
AA600A,39664817,a-n-A-C-F-m,201705071645
A84D62,39758599,a-n-A-C-F-m,201705071805
A48681,39694189,a-n-A-C-F-m,201705071710
ICAO-40655D,39778787,a-n-A-C-F,201705072235
AB7B02,39667812,a-n-A-C-F-m,201705071650
ABA7B0,39667222,a-n-A-C-F-m,201705071650
AA7E7C,39669343,a-n-A-C-F-m,201705071650
A8C802,39671113,a-n-A-C-F-m,201705071650
ICAO-A77B35,39775051,a-n-A-C-F-m,201705072035
ICAO-AB355C,39791440,a-n-A-C-F-m,201705080840
ICAO-AC82F8,39783953,a-n-A-C-F-m,201705080540
A98ED9,39717742,a-n-A-C-F-m,201705071730
ICAO-A0012F,39770688,a-n-A-C-F-m,201705071945
C0410E,39731098,a-n-A-C-F-m,201705071750
ICAO-A967EB,39785579,a-n-A-C-F-m,201705080635
ICAO-AB4FEA,39786872,a-n-A-C-F-s,201705080705
A63665,39681978,a-n-A-C-F-m,201705071700
AD8BED,39734572,a-n-A-C-F-m,201705071750
A98ED9,39712414,a-n-A-C-F-m,201705071725
AB23B5,39714700,a-n-A-C-F-m,201705071725
A71EFA,39675912,a-n-A-C-F-m,201705071655
A6082F,39700603,a-n-A-C-F-m,201705071715
A654CB,39732988,a-n-A-C-F-m,201705071750
3C64EC,39720116,a-n-A-C-F-m,201705071730
AD8BED,39734295,a-n-A-C-F-m,201705071750
ICAO-4CC27F,39763935,a-n-A-C-F,201705071810
ICAO-A88E71,39661985,a-n-A-C-F-m,201705071640
C01EF7,39763522,a-n-A-C-F-m,201705071810
A98ED9,39718441,a-n-A-C-F-m,201705071730
AA60AF,39707845,a-n-A-C-F-m,201705071720
345241,39761165,a-n-A-C-F-m,201705071805
A2F591,39681490,a-n-A-C-F-m,201705071700
AA600A,39666198,a-n-A-C-F-m,201705071645
ABA7B0,39662431,a-n-A-C-F-m,201705071645
AD8C4C,39754832,a-n-A-C-F-m,201705071800
ICAO-ACD5AD,39753589,a-n-A-C-F-m,201705071800
4BA956,39694513,a-n-A-C-F-m,201705071710
A65527,39711167,a-n-A-C-F-m,201705071725
A35AAE,39793831,a-n-A-C-F-m,201705080845
ICAO-406B12,39777131,a-n-A-C-F,201705072140
AA6F46,39708997,a-n-A-C-F-m,201705071720
ICAO-A845F4,39792150,a-n-A-C-F-m,201705080845
ICAO-4D2130,39780221,a-n-A-C-F,201705072310
A50CB7,39762664,a-n-A-C-F-m,201705071810
A45091,39756283,a-n-A-C-F-m,201705071805
A6F00D,39808176,a-n-A-C-F-m,201705080850
A63665,39674088,a-n-A-C-F-m,201705071655
ICAO-4CAAFA,39765006,a-n-A-C-F,201705071820
A2FCFF,39726350,a-n-A-C-F-m,201705071745
ABF17F,39794661,a-n-A-C-F-m,201705080845
ICAO-AA2BA4,39786268,a-n-A-C-F-m,201705080645
A9C5C5,39802237,a-n-A-C-F-m,201705080850
ABF826,39694178,a-n-A-C-F-m,201705071710
A262A9,39682240,a-n-A-C-F-m,201705071700
ICAO-A8B760,39771829,a-n-A-C-F-m,201705071955
A63665,39683540,a-n-A-C-F-m,201705071700
ICAO-4007F9,39778535,a-n-A-C-F,201705072230
ICAO-ABD691,39765924,a-n-A-C-F-m,201705071840
ICAO-4CAA33,39781141,a-n-A-C-F,201705072340
A87904,39698781,a-n-A-C-F-m,201705071715
ACCA88,39797624,a-n-A-C-F-m,201705080850
A9C5C5,39803683,a-n-A-C-F-m,201705080850
AA75EF,39720757,a-n-A-C-F-m,201705071735
A71EFA,39673548,a-n-A-C-F-m,201705071655
ICAO-4B1884,39779674,a-n-A-C-F,201705072250
A96BA2,39693499,a-n-A-C-F-m,201705071710
ABD19E,39658366,a-n-A-C-F-m,201705071635
A6082F,39704173,a-n-A-C-F-m,201705071720
C0193B,39727750,a-n-A-C-F-m,201705071745
ICAO-AC82F8,39783987,a-n-A-C-F-m,201705080540
AD846F,39755314,a-n-A-C-F-m,201705071800
A836FB,39678244,a-n-A-C-F-m,201705071700
ICAO-AB5ADE,39687552,a-n-A-C-F-m,201705071705
3C64EC,39719857,a-n-A-C-F-m,201705071730
ABA7B0,39666912,a-n-A-C-F-m,201705071650
A6082F,39701412,a-n-A-C-F-m,201705071715
ICAO-AC3DD5,39778123,a-n-A-C-F-m,201705072225
ICAO-4006AE,39777481,a-n-A-C-F,201705072150
A1AA24,39657612,a-n-A-C-F-m,201705071635
A6082F,39700988,a-n-A-C-F-m,201705071715
AA7C64,39716741,a-n-A-C-F-m,201705071730
42423F,39661217,a-n-A-C-F-m,201705071640
C01EF7,39758592,a-n-A-C-F-m,201705071805
AD734A,39722365,a-n-A-C-F-m,201705071740
ICAO-A364EA,39785916,a-n-A-C-F-m,201705080635
ACC3B4,39806881,a-n-A-C-F-m,201705080850
AA7C64,39719704,a-n-A-C-F-m,201705071730
A66E52,39716157,a-n-A-C-F-m,201705071725
AD8BED,39735636,a-n-A-C-F-m,201705071755
A35AAE,39712235,a-n-A-C-F-m,201705071725
C0193B,39732084,a-n-A-C-F-m,201705071750
ADE2B8,39808538,a-n-A-C-F-m,201705080850
AD846F,39741052,a-n-A-C-F-m,201705071755
A583F5,39661380,a-n-A-C-F-m,201705071640
42423F,39663327,a-n-A-C-F-m,201705071645
A1D10C,39659846,a-n-A-C-F-m,201705071640
ICAO-A86605,39784447,a-n-A-C-F-m,201705080555
ICAO-A658DE,39683899,a-n-A-C-F-m,201705071705
ICAO-A4460E,39787529,a-n-A-C-F-m,201705080720
A8A3CE,39736218,a-n-A-C-F-m,201705071755
A9C5C5,39793063,a-n-A-C-F-m,201705080845
ABA7B0,39661024,a-n-A-C-F-m,201705071640
ICAO-4005C0,39782146,a-n-A-C-F,201705080020
ACCA88,39794101,a-n-A-C-F-m,201705080845
ACC3B4,39795403,a-n-A-C-F-m,201705080845
AA60AF,39714085,a-n-A-C-F-m,201705071725
ICAO-A6FF58,39791581,a-n-A-C-F-s,201705080840
42423F,39663620,a-n-A-C-F-m,201705071645
AA8B40,39698876,a-n-A-C-F-m,201705071715
ICAO-A16C3A,39776686,a-n-A-C-F-m,201705072125
A6082F,39701795,a-n-A-C-F-m,201705071715
A6A7DC,39659209,a-n-A-C-F-m,201705071640
ICAO-020123,39658233,a-n-A-C-F,201705071635
ICAO-AA96E2,39787698,a-n-A-C-F-m,201705080725
AA600A,39662932,a-n-A-C-F-m,201705071645
A3FF61,39734130,a-n-A-C-F-m,201705071750
42423F,39664274,a-n-A-C-F-m,201705071645
AA8B40,39698847,a-n-A-C-F-m,201705071715
A583F5,39661287,a-n-A-C-F-m,201705071640
ICAO-406B12,39777255,a-n-A-C-F,201705072140
A63665,39684659,a-n-A-C-F-m,201705071705
C06A39,39795366,a-n-A-C-F-m,201705080845
AACF19,39759677,a-n-A-C-F-m,201705071805
A2F591,39688774,a-n-A-C-F-m,201705071705
ICAO-40073F,39769474,a-n-A-C-F,201705071930
ICAO-AB6800,39787799,a-n-A-C-F-m,201705080725
ICAO-A658DE,39682839,a-n-A-C-F-m,201705071700
A1AA24,39658683,a-n-A-C-F-m,201705071640
ICAO-40655D,39764137,a-n-A-C-F,201705071815
A9C5C5,39807171,a-n-A-C-F-m,201705080850
A3FF61,39734637,a-n-A-C-F-m,201705071755
A96BA2,39692558,a-n-A-C-F-m,201705071710
A87904,39696376,a-n-A-C-F-m,201705071710
ICAO-A0B550,39784990,a-n-A-C-F-m,201705080620
AD9712,39704322,a-n-A-C-F-m,201705071720
A6A7DC,39658804,a-n-A-C-F-m,201705071640
A0DDFB,39748084,a-n-A-C-F-m,201705071800
A98ED9,39715176,a-n-A-C-F-m,201705071725
A96BA2,39698593,a-n-A-C-F-m,201705071715
AD846F,39751436,a-n-A-C-F-m,201705071800
C06A39,39794482,a-n-A-C-F-m,201705080845
ICAO-4006AC,39778368,a-n-A-C-F,201705072230
ICAO-3C7201,39768291,a-n-A-C-F,201705071910
ICAO-780F4C,39768136,a-n-A-C-F,201705071910
C06A39,39680978,a-n-A-C-F-m,201705071700
A7FED0,39708308,a-n-A-C-F-m,201705071720
AB7B02,39674448,a-n-A-C-F-m,201705071655
ICAO-3C6518,39776464,a-n-A-C-F,201705072115
A8299A,39677046,a-n-A-C-F-m,201705071655
A85119,39794185,a-n-A-C-F-m,201705080845
ICAO-A8DEE0,39766997,a-n-A-C-F-m,201705071855
AD8BED,39732858,a-n-A-C-F-m,201705071750
A1AA24,39656934,a-n-A-C-F-m,201705071635
A98ED9,39716285,a-n-A-C-F-m,201705071725
A63665,39674650,a-n-A-C-F-m,201705071655
ICAO-AA2BA4,39786267,a-n-A-C-F-m,201705080645
ACCA88,39793360,a-n-A-C-F-m,201705080845
AB23B5,39713854,a-n-A-C-F-m,201705071725
A3EE1F,39657243,a-n-A-C-F-m,201705071635
A6A7DC,39661850,a-n-A-C-F-m,201705071640
A6FA94,39666840,a-n-A-C-F-m,201705071650
ABF17F,39794458,a-n-A-C-F-m,201705080845
42423F,39662968,a-n-A-C-F-m,201705071645
A403F4,39708264,a-n-A-C-F-m,201705071720
42423F,39662060,a-n-A-C-F-m,201705071640
AB7B02,39667978,a-n-A-C-F-m,201705071650
ICAO-ABDCBE,39770054,a-n-A-C-F-m,201705071935
A8C802,39668652,a-n-A-C-F-m,201705071650
ICAO-A542A6,39769183,a-n-A-C-F-m,201705071925
AD734A,39724597,a-n-A-C-F-m,201705071740
ICAO-40655D,39763683,a-n-A-C-F,201705071810
ICAO-C036B1,39710866,a-n-A-C-F,201705071725
A1D10C,39659641,a-n-A-C-F-m,201705071640
A6A7DC,39661564,a-n-A-C-F-m,201705071640
A6FA94,39667267,a-n-A-C-F-m,201705071650
AD734A,39725133,a-n-A-C-F-m,201705071740
A262A9,39680313,a-n-A-C-F-m,201705071700
A87904,39697519,a-n-A-C-F-m,201705071715
AA60AF,39717141,a-n-A-C-F-m,201705071730
C0193B,39730130,a-n-A-C-F-m,201705071750
ICAO-A0F541,39771289,a-n-A-C-F-m,201705071950
A9B85B,39725260,a-n-A-C-F-m,201705071745
A96BA2,39692192,a-n-A-C-F-m,201705071710
ICAO-406D78,39765727,a-n-A-C-F,201705071830
A48681,39694648,a-n-A-C-F-m,201705071710
A6A7DC,39659112,a-n-A-C-F-m,201705071640
A2F591,39695080,a-n-A-C-F-m,201705071710
ICAO-47C5CA,39776140,a-n-A-C-F,201705072055
ICAO-780A15,39775703,a-n-A-C-F,201705072045
C06A39,39681938,a-n-A-C-F-m,201705071700
ICAO-A86605,39784225,a-n-A-C-F-m,201705080550
A2DCEE,39723541,a-n-A-C-F-m,201705071740
ABA7B0,39665670,a-n-A-C-F-m,201705071645
A2DCEE,39727340,a-n-A-C-F-m,201705071745
ABD19E,39659651,a-n-A-C-F-m,201705071640
ICAO-A1C9CD,39768611,a-n-A-C-F-m,201705071915
A6A7DC,39657996,a-n-A-C-F-m,201705071635
AD8BED,39734960,a-n-A-C-F-m,201705071755
A38E11,39685662,a-n-A-C-F-m,201705071705
AD9712,39708555,a-n-A-C-F-m,201705071720
3C64EC,39719039,a-n-A-C-F-m,201705071730
A96BA2,39696708,a-n-A-C-F-m,201705071715
ICAO-A98F6A,39774600,a-n-A-C-F-m,201705072035
345241,39761726,a-n-A-C-F-m,201705071805
ICAO-A6FF58,39791442,a-n-A-C-F-s,201705080840
ABA7B0,39664194,a-n-A-C-F-m,201705071645
ICAO-4007F9,39778624,a-n-A-C-F,201705072230
ICAO-A64DFA,39779568,a-n-A-C-F-m,201705072245
ICAO-A83D1A,39791950,a-n-A-C-F-s,201705080840
A0DDFB,39755273,a-n-A-C-F-m,201705071800
A45091,39757407,a-n-A-C-F-m,201705071805
AB23B5,39715291,a-n-A-C-F-m,201705071725
A6F00D,39797184,a-n-A-C-F-m,201705080845
ICAO-A0A8DA,39772793,a-n-A-C-F-m,201705072015
A262A9,39672677,a-n-A-C-F-m,201705071655
ACC3B4,39793682,a-n-A-C-F-m,201705080845
ICAO-A16EC2,39777600,a-n-A-C-F-m,201705072205
ICAO-47C5C7,39781535,a-n-A-C-F,201705072345
A63665,39681841,a-n-A-C-F-m,201705071700
A1AA24,39659539,a-n-A-C-F-m,201705071640
AA7C64,39720798,a-n-A-C-F-m,201705071735
A35AAE,39715536,a-n-A-C-F-m,201705071725
ICAO-AA2BA4,39775354,a-n-A-C-F-m,201705072040
AD734A,39725700,a-n-A-C-F-m,201705071745
AACF19,39759243,a-n-A-C-F-m,201705071805
A7FED0,39704621,a-n-A-C-F-m,201705071720
A8299A,39675459,a-n-A-C-F-m,201705071655
A1AA24,39659423,a-n-A-C-F-m,201705071640
A0DDFB,39753600,a-n-A-C-F-m,201705071800
ICAO-AA6B9D,39773149,a-n-A-C-F-m,201705072020
ICAO-A4F6DD,39723342,a-n-A-C-F-m,201705071740
A45091,39747561,a-n-A-C-F-m,201705071800
A96BA2,39685364,a-n-A-C-F-m,201705071705
ICAO-AB39F0,39768158,a-n-A-C-F-m,201705071910
ICAO-AD488B,39789065,a-n-A-C-F-m,201705080800
A4337C,39740452,a-n-A-C-F-m,201705071755
ABA7B0,39663651,a-n-A-C-F-m,201705071645
ICAO-AA4195,39780422,a-n-A-C-F-m,201705072315
A12BCD,39725047,a-n-A-C-F-m,201705071740
ICAO-A86605,39784384,a-n-A-C-F-m,201705080555
ICAO-A3612A,39765902,a-n-A-C-F-m,201705071840
A71EFA,39677029,a-n-A-C-F-m,201705071655
AA7C64,39718478,a-n-A-C-F-m,201705071730
ABE42C,39670567,a-n-A-C-F-m,201705071650
A7FED0,39700692,a-n-A-C-F-m,201705071715
A7ED31,39676457,a-n-A-C-F-m,201705071655
ICAO-A64DFA,39779499,a-n-A-C-F-m,201705072245
ICAO-4067D6,39772489,a-n-A-C-F,201705072010
AA75EF,39720458,a-n-A-C-F-m,201705071735
AACF19,39749989,a-n-A-C-F-m,201705071800
C06A39,39684624,a-n-A-C-F-m,201705071705
A96BA2,39690581,a-n-A-C-F-m,201705071710
ABF826,39696858,a-n-A-C-F-m,201705071715
ICAO-A6A7DC,39767190,a-n-A-C-F-m,201705071900
A7FED0,39707297,a-n-A-C-F-m,201705071720
ICAO-A98F6A,39775106,a-n-A-C-F-m,201705072040
A8A3CE,39728092,a-n-A-C-F-m,201705071745
ICAO-406C6D,39769690,a-n-A-C-F,201705071935
A2DCEE,39724718,a-n-A-C-F-m,201705071740
A2F591,39684694,a-n-A-C-F-m,201705071705
ICAO-06A0F9,39789642,a-n-A-C-F,201705080805
3C64EC,39719134,a-n-A-C-F-m,201705071730
ICAO-A4460E,39787543,a-n-A-C-F-m,201705080720
A45091,39761466,a-n-A-C-F-m,201705071805
ICAO-48AE02,39770347,a-n-A-C-F,201705071940
AB7B02,39667761,a-n-A-C-F-m,201705071650
ICAO-A364EA,39730252,a-n-A-C-F-m,201705071750
A0DDFB,39749469,a-n-A-C-F-m,201705071800
ABA7B0,39664785,a-n-A-C-F-m,201705071645
A583F5,39657259,a-n-A-C-F-m,201705071635
ICAO-ACEA99,39664116,a-n-A-C-F-m,201705071645
ICAO-A967EB,39785385,a-n-A-C-F-m,201705080630
ABF17F,39793902,a-n-A-C-F-m,201705080845
ACC3B4,39797195,a-n-A-C-F-m,201705080845
A63665,39682761,a-n-A-C-F-m,201705071700
ICAO-AB5ADE,39690839,a-n-A-C-F-m,201705071710
AA7E7C,39677699,a-n-A-C-F-m,201705071655
A12F78,39762909,a-n-A-C-F-m,201705071810
AA60AF,39715265,a-n-A-C-F-m,201705071725
ICAO-A3612A,39773729,a-n-A-C-F-m,201705072025
A45091,39749714,a-n-A-C-F-m,201705071800
A2F591,39685719,a-n-A-C-F-m,201705071705
ICAO-4CC27F,39764070,a-n-A-C-F,201705071810
A262A9,39682907,a-n-A-C-F-m,201705071700
ACCA88,39794238,a-n-A-C-F-m,201705080845
ICAO-4005C0,39782020,a-n-A-C-F,201705080020
A8913B,39700884,a-n-A-C-F-m,201705071715
AD8BED,39729282,a-n-A-C-F-m,201705071745
A3FF61,39731401,a-n-A-C-F-m,201705071750
A38E11,39690729,a-n-A-C-F-m,201705071710
ICAO-AC82F8,39783952,a-n-A-C-F-m,201705080540
ICAO-A4322C,39680034,a-n-A-C-F-s,201705071700
AB1971,39705197,a-n-A-C-F-m,201705071720
ICAO-A75AC7,39790314,a-n-A-C-F-m,201705080820
ABA7B0,39665063,a-n-A-C-F-m,201705071645
A63665,39674481,a-n-A-C-F-m,201705071655
42423F,39663169,a-n-A-C-F-m,201705071645
ICAO-A4322C,39680010,a-n-A-C-F-s,201705071700
A71EFA,39675030,a-n-A-C-F-m,201705071655
A87904,39697872,a-n-A-C-F-m,201705071715
ICAO-A923EF,39775054,a-n-A-C-F-m,201705072035
ICAO-AA8114,39771308,a-n-A-C-F-m,201705071950
AAF183,39687239,a-n-A-C-F-m,201705071705
A3EE1F,39659439,a-n-A-C-F-m,201705071640
A836FB,39675389,a-n-A-C-F-m,201705071655
AA6F46,39715662,a-n-A-C-F-m,201705071725
A3FF61,39733817,a-n-A-C-F-m,201705071750
AB62F8,39793951,a-n-A-C-F-m,201705080845
A3FF61,39737301,a-n-A-C-F-m,201705071755
C20C9,39727886,a-n-A-C-F-m,201705071745
A791C0,39763017,a-n-A-C-F-m,201705071810
ICAO-4B1884,39769265,a-n-A-C-F,201705071930
AACF19,39747569,a-n-A-C-F-m,201705071800
ICAO-A6FF58,39790939,a-n-A-C-F-s,201705080835
ICAO-AA2BA4,39786314,a-n-A-C-F-m,201705080645
ICAO-A6CB48,39787043,a-n-A-C-F-m,201705080710
ICAO-4BA893,39767979,a-n-A-C-F,201705071905
3C7065,39799882,a-n-A-C-F-m,201705080850
ICAO-ABD627,39764010,a-n-A-C-F-m,201705071810
A85119,39806560,a-n-A-C-F-m,201705080850
A403F4,39712255,a-n-A-C-F-m,201705071725
A63665,39682665,a-n-A-C-F-m,201705071700
A0DDFB,39754785,a-n-A-C-F-m,201705071800
AD8BED,39730988,a-n-A-C-F-m,201705071750
ICAO-A4322C,39677162,a-n-A-C-F-s,201705071655
ICAO-4CAAFA,39764989,a-n-A-C-F,201705071820
ICAO-4005C1,39773868,a-n-A-C-F,201705072025
AA75EF,39723942,a-n-A-C-F-m,201705071740
ICAO-AB6800,39787834,a-n-A-C-F-m,201705080725
AAED5A,39725843,a-n-A-C-F-m,201705071745
A6082F,39701805,a-n-A-C-F-m,201705071715
ICAO-A77B35,39775082,a-n-A-C-F-m,201705072040
A35AAE,39710611,a-n-A-C-F-m,201705071725
A2DCEE,39725289,a-n-A-C-F-m,201705071745
A6082F,39696339,a-n-A-C-F-m,201705071710
AAF183,39692070,a-n-A-C-F-m,201705071710
A7FED0,39702436,a-n-A-C-F-m,201705071715
A4337C,39733620,a-n-A-C-F-m,201705071750
A71EFA,39674453,a-n-A-C-F-m,201705071655
ICAO-AB6851,39782618,a-n-A-C-F-m,201705080110
42423F,39666286,a-n-A-C-F-m,201705071645
AD846F,39753168,a-n-A-C-F-m,201705071800
AA60AF,39716485,a-n-A-C-F-m,201705071725
A84D62,39756636,a-n-A-C-F-m,201705071805
AA8B40,39695392,a-n-A-C-F-m,201705071710
ICAO-A6CB48,39787008,a-n-A-C-F-m,201705080710
ICAO-A3C3E0,39776245,a-n-A-C-F-m,201705072055
ICAO-AA93C9,39789955,a-n-A-C-F-m,201705080815
AD8836,39681601,a-n-A-C-F-m,201705071700
A7FED0,39699918,a-n-A-C-F-m,201705071715
A12F78,39763613,a-n-A-C-F-m,201705071810
A7FED0,39696399,a-n-A-C-F-m,201705071710
ABD19E,39661337,a-n-A-C-F-m,201705071640
ICAO-4BB1C7,39722080,a-n-A-C-F,201705071735
AA75EF,39721348,a-n-A-C-F-m,201705071735
ICAO-8004DE,39788179,a-n-A-C-F,201705080730
ICAO-A86A28,39783731,a-n-A-C-F-m,201705080520
A8A3CE,39733981,a-n-A-C-F-m,201705071750
ICAO-A1804C,39785064,a-n-A-C-F-m,201705080620
ICAO-ABD627,39764549,a-n-A-C-F-m,201705071815
AAF183,39685773,a-n-A-C-F-m,201705071705
ICAO-ABEC03,39786123,a-n-A-C-F-m,201705080640
ICAO-AC3DD5,39778184,a-n-A-C-F-m,201705072225
ICAO-ABA324,39710138,a-n-A-C-F-m,201705071720
A3FF61,39734576,a-n-A-C-F-m,201705071750
ICAO-AA4548,39768559,a-n-A-C-F-m,201705071910
A12F78,39763631,a-n-A-C-F-m,201705071810
A8299A,39669612,a-n-A-C-F-m,201705071650
ICAO-A98F6A,39775116,a-n-A-C-F-m,201705072040
A3EE1F,39658770,a-n-A-C-F-m,201705071640
A87904,39707730,a-n-A-C-F-m,201705071720
ICAO-A4460E,39787661,a-n-A-C-F-m,201705080720
A12BCD,39728846,a-n-A-C-F-m,201705071745
A654CB,39731255,a-n-A-C-F-m,201705071750
ICAO-ACEA99,39664305,a-n-A-C-F-m,201705071645
AACF19,39747957,a-n-A-C-F-m,201705071800
AD9712,39704100,a-n-A-C-F-m,201705071720
AD734A,39723887,a-n-A-C-F-m,201705071740
ICAO-C036B1,39709535,a-n-A-C-F,201705071720
ICAO-A3612A,39774119,a-n-A-C-F-m,201705072030
ICAO-AA2BC5,39784180,a-n-A-C-F-m,201705080550
C0193B,39730408,a-n-A-C-F-m,201705071750
A8913B,39696374,a-n-A-C-F-m,201705071710
AD734A,39724981,a-n-A-C-F-m,201705071740
AACF19,39742252,a-n-A-C-F-m,201705071755
AA7E7C,39680909,a-n-A-C-F-m,201705071700
A84D62,39759578,a-n-A-C-F-m,201705071805
ICAO-4067F8,39775076,a-n-A-C-F,201705072040
A836FB,39678325,a-n-A-C-F-m,201705071700
A80287,39756845,a-n-A-C-F-m,201705071805
ICAO-A5DEE3,39787620,a-n-A-C-F-m,201705080720
ICAO-AC3DD5,39778170,a-n-A-C-F-m,201705072225
ICAO-40073F,39769330,a-n-A-C-F,201705071930
A84D62,39761827,a-n-A-C-F-m,201705071805
3C64EC,39722053,a-n-A-C-F-m,201705071735
ICAO-A14BDE,39790539,a-n-A-C-F-m,201705080825
ICAO-A0B550,39785001,a-n-A-C-F-m,201705080620
ICAO-738042,39783468,a-n-A-C-F,201705080440
ICAO-ABF3B8,39782541,a-n-A-C-F-m,201705080040
A96BA2,39687728,a-n-A-C-F-m,201705071705
ICAO-40655D,39763961,a-n-A-C-F,201705071810
ICAO-40655D,39764090,a-n-A-C-F,201705071815
A71EFA,39672654,a-n-A-C-F-m,201705071655
AD734A,39723275,a-n-A-C-F-m,201705071740
AA7C64,39720187,a-n-A-C-F-m,201705071730
A2DCEE,39723267,a-n-A-C-F-m,201705071740
AD734A,39722928,a-n-A-C-F-m,201705071740
A1D10C,39662574,a-n-A-C-F-m,201705071645
A583F5,39657661,a-n-A-C-F-m,201705071635
AB23B5,39713911,a-n-A-C-F-m,201705071725
42423F,39662536,a-n-A-C-F-m,201705071645
A12BCD,39725860,a-n-A-C-F-m,201705071745
A84D62,39760711,a-n-A-C-F-m,201705071805
AB4BA6,39693236,a-n-A-C-F-m,201705071710
ICAO-A4E41D,39787221,a-n-A-C-F-m,201705080715
A1AA24,39658248,a-n-A-C-F-m,201705071635
A2DCEE,39725500,a-n-A-C-F-m,201705071745
A84D62,39749851,a-n-A-C-F-m,201705071800
A3EE1F,39658763,a-n-A-C-F-m,201705071640
ICAO-406B12,39777171,a-n-A-C-F,201705072140
AB7B02,39673740,a-n-A-C-F-m,201705071655
ICAO-A64DFA,39779194,a-n-A-C-F-m,201705072245
ICAO-A8AEF3,39773040,a-n-A-C-F-m,201705072015
A836FB,39675039,a-n-A-C-F-m,201705071655
ICAO-A542A6,39769078,a-n-A-C-F-m,201705071925
AA7C64,39717102,a-n-A-C-F-m,201705071730
AA7C64,39719650,a-n-A-C-F-m,201705071730
AA75EF,39720257,a-n-A-C-F-m,201705071735
ICAO-A64DFA,39779521,a-n-A-C-F-m,201705072245
ICAO-4005C0,39782130,a-n-A-C-F,201705080020
ICAO-AA96E2,39787759,a-n-A-C-F-m,201705080725
ICAO-AA4195,39780287,a-n-A-C-F-m,201705072310
AA60AF,39715587,a-n-A-C-F-m,201705071725
A654CB,39728453,a-n-A-C-F-m,201705071745
AA60AF,39704038,a-n-A-C-F-m,201705071720
ICAO-A8C121,39707410,a-n-A-C-F-m,201705071720
A85FF5,39799220,a-n-A-C-F-m,201705080850
ICAO-A86605,39784228,a-n-A-C-F-m,201705080550
A2F591,39681574,a-n-A-C-F-m,201705071700
AB4BA6,39693500,a-n-A-C-F-m,201705071710
A9C5C5,39793648,a-n-A-C-F-m,201705080845
ICAO-AB6800,39787863,a-n-A-C-F-m,201705080725
ABD19E,39662938,a-n-A-C-F-m,201705071645
AB23B5,39712459,a-n-A-C-F-m,201705071725
A63665,39678577,a-n-A-C-F-m,201705071700
A84D62,39763154,a-n-A-C-F-m,201705071810
AA60AF,39707905,a-n-A-C-F-m,201705071720
A9B85B,39726828,a-n-A-C-F-m,201705071745
AA8B40,39694902,a-n-A-C-F-m,201705071710
AA7E7C,39672488,a-n-A-C-F-m,201705071655
ICAO-39BD24,39778937,a-n-A-C-F,201705072240
A0EFF1,39738168,a-n-A-C-F-m,201705071755
ABA7B0,39662669,a-n-A-C-F-m,201705071645
ICAO-ABA324,39734329,a-n-A-C-F-m,201705071750
A43EA6,39689412,a-n-A-C-F-m,201705071705
ABA7B0,39664920,a-n-A-C-F-m,201705071645
AA600A,39665923,a-n-A-C-F-m,201705071645
ICAO-AA6B9D,39773022,a-n-A-C-F-m,201705072015
ICAO-AA6C50,39771547,a-n-A-C-F-m,201705071955
A4337C,39735753,a-n-A-C-F-m,201705071755
A96BA2,39689558,a-n-A-C-F-m,201705071705
AA7E7C,39670123,a-n-A-C-F-m,201705071650
ICAO-4006AC,39778523,a-n-A-C-F,201705072230
ICAO-A75AC7,39790319,a-n-A-C-F-m,201705080820
AA6F46,39712925,a-n-A-C-F-m,201705071725
AA600A,39667562,a-n-A-C-F-m,201705071650
